geolocation_city,geolocation_state,jumlah_customer,geolocation_lat,geolocation_lng
coracao de maria,BA,1,-12.229142870679011,-38.75779408975453
claraval,MG,1,-20.401546767101205,-47.28560867100957
ciriaco,RS,1,-28.343766191334545,-51.874689271327355
cipo,BA,1,-11.100453613828883,-38.51620756277988
cidelandia,MA,1,-5.173429220943391,-47.78618987724099
severiano melo,RN,1,-5.787331662729001,-37.96391463750967
sete de setembro,RS,1,-28.12866725720165,-54.45910180238341
sertao santana,RS,1,-30.46095323367513,-51.60202109475423
serranopolis de minas,MG,1,-15.80955459225718,-42.87138430389349
colinas,RS,1,-17.7093190919919,-48.0581143280599
coite do noia,AL,1,-9.636905726170337,-36.579648529187374
coimbra,MG,1,-20.858008685826494,-42.801683564272906
cocos,BA,1,-14.180373776936616,-44.535339897426226
cocalzinho de goias,GO,1,-15.763160003628366,-48.74471250222526
conceicao da ibitipoca,MG,1,-16.975562820475375,-41.42995619322306
comercinho,MG,1,-16.29716678761857,-41.79417306527858
combinado,TO,1,-12.81540480809511,-46.550130269666916
chapadao do lageado,SC,1,-27.589692033684216,-49.55069677396388
cha grande,PE,1,-8.240181645927851,-35.4616923663824
cha de alegria,PE,1,-7.997070277791265,-35.21069703695403
cezarina,GO,1,-16.979258470150114,-49.77081598750628
cerro negro,SC,1,-27.796757499873838,-50.87310645895104
simplicio mendes,PI,1,-7.85992109336715,-41.91030957747023
simao pereira,MG,1,-21.96345207172735,-43.31445287096894
silveira martins,RS,1,-29.64531693920428,-53.58382548577273
silveira carvalho,MG,1,-23.543365499999997,-46.889442
silvanopolis,TO,1,-11.162527976751385,-48.141224978837464
chorrocho,BA,1,-8.952778233808264,-39.08019965983603
chorozinho,CE,1,-4.30979584870399,-38.492865173226576
chiapetta,RS,1,-27.91880318858005,-53.940581538542354
chaval,CE,1,-3.036271797499818,-41.2425001741348
coari,AM,1,-4.09374263540589,-63.14117324221792
claro dos pocoes,MG,1,-17.04383628389522,-44.206084191117945
cedro,CE,1,-7.161987636029384,-39.14962359689997
caxingo,PI,1,-3.42026003871809,-41.89405656910353
caxambu do sul,SC,1,-27.157052787302774,-52.88536980002553
solanea,PB,1,-6.759474884371158,-35.657541623169536
sobralia,MG,1,-19.229637667755448,-42.10188722081008
sitio novo do tocantins,TO,1,-5.607352810437594,-47.64917313667066
sitio novo,RN,1,-5.99252173567916,-41.308123907541805
sitio novo,MA,1,-5.99252173567916,-41.308123907541805
cerro grande,RS,1,-27.608345624559224,-53.166188436745145
cerrito,RS,1,-31.851459616119794,-52.809165309348714
cerejeiras,RO,1,-13.19266482518763,-60.823111122927415
centro novo do maranhao,MA,1,-2.1758484000120535,-46.1677816777443
centralina,MG,1,-18.585274922169962,-49.20061955483061
central de santa helena,MG,1,-18.276242309677663,-42.997849388042006
central,BA,1,-11.136698466979883,-42.106664284671474
centenario,TO,1,-18.36212988716048,-49.67041614546087
capitao eneas,MG,1,-16.543430516882903,-43.74625376661165
capitao andrade,MG,1,-19.071183051265177,-41.8632453890104
capitao,RS,1,-29.270551732285227,-51.98834367295233
capistrano,CE,1,-4.467730528888049,-38.90132461090233
sulina,PR,1,-25.699912147716937,-52.72068813344798
caraibas,BA,1,-14.697586059449323,-41.26588690904662
carmesia,MG,1,-19.086575734805603,-43.140982703708296
caridade,CE,1,-4.233160856389386,-39.19682444899648
carnauba dos dantas,RN,1,-6.556878225755052,-36.59251248151928
carnaiba do sertao,BA,1,-9.589271582271095,-40.425445511064936
carmolandia,TO,1,-7.035135193916087,-48.396199949532765
castanheiras,RO,1,-11.428080744522138,-61.95102518259382
cassia dos coqueiros,SP,1,-21.281131700398976,-47.16825995372357
caseiros,RS,1,-28.270965774313773,-51.69684129876076
cascalho rico,MG,1,-18.605312312450106,-47.88337089557223
cedro do abaete,MG,1,-19.147111404098304,-45.714540087226354
candeias do jamari,RO,1,-8.822748971584446,-63.64934899789282
candeal,BA,1,-11.807405855467286,-39.11979421469924
tacuru,MS,1,-23.63513947116163,-55.017107463670186
tacaratu,PE,1,-9.104113252980355,-38.128680389513896
tabuleiro do norte,CE,1,-5.249525498974742,-38.12931202446786
suzanapolis,SP,1,-20.5008102090912,-51.02644096285529
canudos,BA,1,-9.899970940826488,-39.03349393874104
canto do buriti,PI,1,-8.110065701117279,-42.94675725045038
cantanhede,MA,1,-3.635163252640832,-44.37799275723666
capim branco,MG,1,-19.55004677480242,-44.13373619864855
capela nova,MG,1,-20.925626456194642,-43.620797706959266
capela do alto alegre,BA,1,-11.671553500430177,-39.835957422492854
caparao,MG,1,-20.52392468730391,-41.90630806664008
caracol,MS,1,-15.635811764424812,-50.169805726770704
capoeiras,PE,1,-8.73865456084915,-36.627217324784084
capivari do sul,RS,1,-30.143817941020927,-50.51140179879618
campo magro,PR,1,-25.375606922660335,-49.38601129666979
campo grande do piaui,PI,1,-7.147809345645576,-41.04434498937297
campo florido,MG,1,-19.76253702549459,-48.574697713634805
tanque darca,AL,1,-9.534569468663042,-36.433853041307216
tangara,SC,1,-16.651422688934037,-43.525686413675864
tamboara,PR,1,-23.19956290910682,-52.499539370185424
tamandare,PE,1,-8.753783812248033,-35.111756344228056
taiacu,SP,1,-21.143847427879898,-48.510864977366786
canarana,BA,1,-12.629218500896961,-47.01933836270503
canapolis,BA,1,-15.89974248702843,-46.700619516751
canapi,AL,1,-9.115906531545123,-37.60678416721471
canaa,MG,1,-20.687087445335333,-42.62021405801984
campos verdes,GO,1,-14.261393536187512,-49.656981872122394
candoi,PR,1,-25.560542872996994,-52.03598040524518
candido mendes,MA,1,-1.488876071178884,-45.73064413627023
candido godoi,RS,1,-27.949297688349883,-54.75222141272683
campinacu,GO,1,-13.805494461607296,-48.56666977907482
taquarana,AL,1,-9.647419962029984,-36.49400160914397
tapurah,MT,1,-12.730236325949065,-56.51946937964815
tapuirama,MG,1,-18.947673738116595,-48.17591170124266
tapinas,SP,1,-21.446557199012133,-48.78737039593602
taperuaba,CE,1,-4.080853105930747,-39.94746353873209
tapera,RS,1,-28.627901293386625,-52.86988286131272
taparuba,MG,1,-19.76348777029724,-41.613996982306276
campo do tenente,PR,1,-25.98558970418453,-49.67827341565766
campo do brito,SE,1,-10.750394350095682,-37.49323013983066
campo bonito,PR,1,-25.03348379417203,-52.99204548871616
campo azul,MG,1,-16.505728294096443,-44.811677797827386
campo alegre do fidalgo,PI,1,-8.377891550634898,-41.835686326509794
campo alegre de minas,MG,1,-19.099162775692967,-41.03380534053093
campo alegre de lourdes,BA,1,-9.512360481214106,-43.023321604946226
campo alegre,AL,1,-17.97823356197248,-42.842976568499864
cajapio,MA,1,-2.8762657761064014,-44.672934084080396
cairu,BA,1,-13.484783183416193,-39.02506035910309
caicara do norte,RN,1,-5.063372966196423,-36.05112829734299
teixeira,PB,1,-7.223482249942097,-37.25336131178926
tecainda,SP,1,-22.002037882381078,-51.13586076317752
tavares,RS,1,-19.459782166074074,-44.482543561021984
taquarucu do sul,RS,1,-27.39956191046567,-53.466850054192726
calmon,SC,1,-26.602931196443897,-51.099089272478885
caldeirao grande do piaui,PI,1,-7.33222919962967,-40.63667015643963
caldas brandao,PB,1,-7.161965454299922,-35.34996167963895
calcado,PE,1,-8.74221182227642,-36.33608799281209
cajuri,MG,1,-20.788628855033426,-42.79602770750053
cajueiro,AL,1,-9.398762700999793,-36.146956946374715
cambiasca,RJ,1,-21.714719999999943,-41.92499999999996
cambara do sul,RS,1,-29.053500891544406,-50.14571173383808
camacho,MG,1,-20.62674426960462,-45.15581132546862
cabeceiras,GO,1,-15.80524926175744,-46.93058467081313
cabaceiras do paraguacu,BA,1,-12.5618254818023,-39.18153999621979
buritirana,MA,1,-5.482464652508486,-47.22083130578991
teresina de goias,GO,1,-13.764676069232092,-47.26343592050128
terenos,MS,1,-20.440202905332107,-54.86445992626629
teodoro sampaio,BA,1,-19.124805785816047,-47.664589777521456
tenente ananias,RN,1,-6.464288727567204,-38.18007764745476
telha,SE,1,-10.206161545362404,-36.88485305490262
cachoeira do brumado,MG,1,-20.39476345719793,-43.27792861411475
cacaulandia,RO,1,-10.33854518042262,-62.907643074084675
caetes,PE,1,-8.774425478355141,-36.62489739458794
caetanos,BA,1,-14.340477197018577,-40.907727152167915
caem,BA,1,-11.115152636765668,-40.39174854621037
cacimbinhas,AL,1,-9.401185056413858,-36.982709039077335
cachoeira dourada,MG,1,-18.512698704666693,-49.492628414563924
cajari,MA,1,-3.321816931557347,-45.01488892761193
brejoes,BA,1,-13.100003439556863,-39.80915359448122
brejo grande,SE,1,-10.43007145626256,-36.46656089630383
brejo dos santos,PB,1,-6.376879978247281,-37.825443446792654
brejo do cruz,PB,1,-6.347542647198111,-37.4999982744409
brejo,MA,1,-3.6796750053374514,-42.753229897613146
brejetuba,ES,1,-20.14768728208619,-41.29158581823656
tibau do sul,RN,1,-6.229605315019039,-35.05831771890231
terra nova,PE,1,-10.316324603981348,-38.99910426511924
termas de ibira,SP,1,-21.081026351979624,-49.24164245159575
terezinha,PE,1,-9.056296752793855,-36.624215131826155
buriti do tocantins,TO,1,-5.321205248711932,-48.21111239878048
buriti alegre,GO,1,-18.13450400303502,-49.04126187425261
buriti,MA,1,-16.120511731465527,-48.65396631234772
buique,PE,1,-8.62060978721165,-37.14944718709074
bugre,MG,1,-22.50531543013281,-45.30568879021679
cabixi,RO,1,-13.486852444177552,-60.53788286186566
botelho,SP,1,-21.975891484603352,-47.675090169220525
bossoroca,RS,1,-28.727270770936784,-54.9107887611147
boraceia,SP,1,-22.196133797116712,-48.77801123326215
boquira,BA,1,-12.796852188705783,-42.71130889843319
boquim,SE,1,-11.147501176858324,-37.61894393927415
bonito de santa fe,PB,1,-7.313342946555163,-38.51421804158558
bonito de minas,MG,1,-15.323332390913766,-44.75789991476468
tocos do moji,MG,1,-22.3697541179653,-46.096743733276305
tiradentes do sul,RS,1,-27.39309950021365,-54.08802409490898
braunas,MG,1,-19.20869666709772,-42.97641519891935
brasileia,AC,1,-11.005940733106021,-68.74917530692646
brasilandia,MS,1,-21.26624262335363,-52.06609443412147
brotas de macaubas,BA,1,-12.007079224288079,-42.6197670573623
britania,GO,1,-15.243476632392776,-51.164330801417705
breves,PA,1,-1.6827641076623434,-50.47971983783625
brejolandia,BA,1,-12.484797099889365,-43.961172580152045
bocaina,PI,1,-14.543815521858052,-44.925025304995216
boa vista do sul,RS,1,-29.34647313882286,-51.67305377843535
travesseiro,RS,1,-29.31163965288243,-52.06285592271061
traipu,AL,1,-9.96793244548259,-37.00287410022483
tracuateua,PA,1,-1.077780067763653,-46.90300475031508
trabiju,SP,1,-22.039168711574966,-48.338877795076094
tome-acu,PA,1,-2.402479051609744,-48.14534568284274
bom jesus do sul,PR,1,-26.194806599274045,-53.598674520490796
bom jesus do araguaia,MT,1,-12.24335622327465,-51.59296235351379
bom jesus do amparo,MG,1,-19.70770771675895,-43.475249717636665
bom jesus da penha,MG,1,-21.018142161416034,-46.518655621662255
bom jardim de goias,GO,1,-16.20174282856144,-52.17455481299575
bonfim,RR,1,-12.423438614331184,-49.373786421079124
bom sucesso,PR,1,-17.06276730936722,-44.81749098598994
bom retiro,SC,1,-27.79835761038368,-49.488573081200194
botupora,BA,1,-13.379246877494014,-42.52231109875634
berizal,MG,1,-15.620342230243962,-41.74589223879504
berilo,MG,1,-16.9227674102542,-42.478475011191115
bequimao,MA,1,-2.4510717579240366,-44.78726254955132
treviso,SC,1,-28.50756362241944,-49.459605857074706
tres irmaos,RJ,1,-21.625645496895352,-41.98519583710767
tres forquilhas,RS,1,-29.535642041896942,-50.03682589416116
boa vista do cadeado,RS,1,-28.57759560610713,-53.813659189325975
boa vista do burica,RS,1,-27.668677415966574,-54.11113064990074
boa vista das missoes,RS,1,-27.66147676285342,-53.31677388833162
boa ventura,RJ,1,-14.3146500614029,-40.05394466289047
boa esperanca do iguacu,PR,1,-25.63581904690653,-53.21447534566015
boa esperanca,RJ,1,-20.188397322064866,-46.29191606519285
boa esperanca,PR,1,-20.188397322064866,-46.29191606519285
bom jardim,MA,1,-11.166532788115404,-41.20497836342411
bodoquena,MS,1,-20.55050575634081,-56.67835671179238
bodo,RN,1,-5.988987926410246,-36.41243181692128
barro alto,GO,1,-13.367681037235378,-45.410519608519806
barreira,CE,1,-4.291176025645771,-38.6417165334928
tumiritinga,MG,1,-19.00484554584605,-41.65183983345179
tuiuti,SP,1,-26.00908390649251,-49.11307936530609
trombas,GO,1,-13.51023766630793,-48.74303416095664
triunfo,PE,1,-14.78227952352636,-42.80234905718773
triunfo,PB,1,-14.78227952352636,-42.80234905718773
bela vista do maranhao,MA,1,-3.7449621799685744,-45.26018199694684
bela vista de minas,MG,1,-19.8280287267131,-43.09062549172086
benedito leite,MA,1,-7.2185315166586035,-44.55507182209266
belmonte,SC,1,-21.352405447093837,-46.22961724795722
belmonte,BA,1,-21.352405447093837,-46.22961724795722
belem,PB,1,-1.5392447509537286,-48.16572562945362
biritinga,BA,1,-11.621067370397462,-38.80797809110514
bertopolis,MG,1,-17.027409747481066,-40.55576147146938
bertolinia,PI,1,-7.639713116099053,-43.95252058670906
banzae,BA,1,-10.585166781112665,-38.61846189558877
bandeirantes doeste,SP,1,-23.106241494540207,-50.377957047095386
bandeirantes,MS,1,-22.051579205782144,-51.703573737567446
turvelandia,GO,1,-17.852312315959438,-50.305787376690915
tururu,CE,1,-3.598104898072363,-39.43614668673904
turmalina,SP,1,-18.676699279905797,-46.604164326116745
tupassi,PR,1,-24.599052935525002,-53.508766620135376
tuparece,MG,1,-19.89323733483254,-43.9863046834627
tunapolis,SC,1,-26.971256657277877,-53.638902941062874
barracao,PR,1,-26.965664759520426,-52.545773883786595
barra longa,MG,1,-20.28331413855323,-43.03934543153543
barra do tarrachil,BA,1,-13.00910117780522,-38.525978987269255
barra do rio azul,RS,1,-27.410053168682186,-52.41363609091986
barra do jacare,PR,1,-23.112718429096926,-50.175860427059064
barrocas,BA,1,-11.531422232554455,-39.07759493501058
barro preto,BA,1,-14.808885344555364,-39.47327128746456
baguari,MG,1,-18.871945482069957,-41.963082328814274
bacaxa,RJ,1,-22.893316085785226,-42.47000671301413
avai,SP,1,-22.157831912864715,-49.3321336161767
aurora do para,PA,1,-2.1350551769507287,-47.55795963271966
ubirajara,SP,1,-22.527613435195004,-49.661752758183525
ubai,MG,1,-16.289824395963613,-44.782768172251146
banabuiu,CE,1,-5.305421492508686,-38.91961635134182
balsa nova,PR,1,-25.57349560568768,-49.62757015584016
balbinos,SP,1,-21.901262418619652,-49.356838571590075
baixa grande do ribeiro,PI,1,-7.9084243651879484,-45.21088308989325
barauna,RN,1,-5.862498825697469,-36.932317229859805
barao do triunfo,RS,1,-30.397890461023405,-51.74683334081304
barao de juparana,RJ,1,-22.344358414159082,-43.68163917845686
barao de cotegipe,RS,1,-27.61701405791804,-52.38039524446383
barao ataliba nogueira,SP,1,-22.385054284853233,-46.746542723742934
barao,RS,1,-29.376412430019997,-51.499123783250354
aruana,GO,1,-14.925081878468896,-51.07954333755951
arroio trinta,SC,1,-26.928511307806666,-51.335122525174846
uniao do oeste,SC,1,-26.773887306606184,-52.85390190900273
uniao da serra,RS,1,-28.758904580489418,-52.01163548343003
uniao,PI,1,-4.586113179491656,-42.86238155580789
umburatiba,MG,1,-17.261703202767414,-40.59270094037252
umburanas,BA,1,-10.731455413955146,-41.32330803113113
ulianopolis,PA,1,-3.749900885014324,-47.499745776486165
uirauna,PB,1,-6.518964635954034,-38.41206511274139
aurilandia,GO,1,-16.6800504509085,-50.46526066427959
augustinopolis,TO,1,-5.468343671814179,-47.88830548742561
atilio vivacqua,ES,1,-20.92514780451319,-41.19649395129351
atalanta,SC,1,-27.421321255507692,-49.782950034762216
atalaia,AL,1,-16.329175750372833,-44.03349818409029
assuncao,PB,1,-7.077091335231696,-36.732248704492505
baixa grande,BA,1,-11.96147261711341,-40.16778905956732
araguana,MA,1,-4.809416903015213,-47.121241254939
urucania,MG,1,-20.352192156094755,-42.747352187448826
uruburetama,CE,1,-3.622250892797858,-39.50804077887797
uruana de minas,MG,1,-16.059718645669523,-46.255281956297424
unistalda,RS,1,-29.047378076761216,-55.153083990286035
uniao do sul,MT,1,-11.531251108353345,-54.36837305374468
arataca,BA,1,-15.261549087667621,-39.416715230662405
araruna,PB,1,-15.231806931585366,-44.121966544943426
arara,PB,1,-6.8277176355033395,-35.76039334973399
arapua,MG,1,-21.379527152437685,-50.00584812155361
areial,PB,1,-7.048617955582523,-35.92421174107332
aratiba,RS,1,-27.393878979446516,-52.30079208837952
aroeiras,PB,1,-7.546247807895233,-35.70730669344224
arenopolis,GO,1,-16.385489638361854,-51.55956684307419
assare,CE,1,-6.874763274275399,-39.871397278605194
arvoredo,SC,1,-27.078409010542018,-52.45510633727941
apuarema,BA,1,-13.856428388404744,-39.744409767080825
apore,GO,1,-18.962628411703154,-51.92694163039694
apiacas,MT,1,-9.556751115440266,-57.39249942723962
aparecida do rio negro,TO,1,-9.950409822060305,-47.975271675045946
vale do sol,RS,1,-29.607198255806324,-52.68086189266144
valao do barro,RJ,1,-22.345766968364543,-41.75767926461165
urucuia,MG,1,-16.048811527646674,-45.418290069083355
araguaia,ES,1,-20.41550908384522,-40.64411836054274
araguacu,TO,1,-12.927970803068616,-49.82627300068317
aragoiania,GO,1,-16.911487435484606,-49.44975502260816
aracatu,BA,1,-14.417742491973552,-41.44989365700188
arapoema,TO,1,-7.656670780626437,-49.06430152660563
arantina,MG,1,-21.91515898275318,-44.25360039856993
aramina,SP,1,-20.092201099659754,-47.79068484733614
arame,MA,1,-4.8897314492920385,-46.00677976876072
aramari,BA,1,-12.091330630741258,-38.5003316145126
angical,BA,1,-12.006384427285656,-44.698162626990054
angelina,SC,1,-27.58206007230407,-48.98438664013937
vargem grande do soturno,ES,1,-20.988488233934397,-42.23727344129296
vargem grande do rio pardo,MG,1,-15.398262506297819,-42.308415559771454
vargem grande,MA,1,-3.544078339355614,-43.91826140002698
vargem alegre,RJ,1,-21.053153559010635,-43.113446786250336
vargeao,SC,1,-26.855482547891192,-52.15002291593487
vanini,RS,1,-28.4754788805008,-51.844427950983686
aparecida de monte alto,SP,1,-21.59533285617727,-48.12446105412283
aparecida d oeste,SP,1,-20.453716066262192,-50.88276638535785
antunes,MG,1,-19.919078673746107,-44.70012328311897
antonio martins,RN,1,-6.2142660577689,-37.896717122442595
antonio goncalves,BA,1,-10.572745326309084,-40.27582593792593
antonio carlos,MG,1,-24.418895011012907,-46.26045705472271
antonina do norte,CE,1,-6.775232323102792,-39.98814021289837
aquidaba,SE,1,-10.284765595865087,-37.01929312421029
andrequice,MG,1,-18.25622999999996,-45.06661999999994
andre da rocha,RS,1,-28.632841075906104,-51.57346986434233
andarai,BA,1,-12.787871113669794,-41.291232096591294
anaurilandia,MS,1,-22.183762002558534,-52.71823908697343
